NP_ID	NP_Morph	NP_Gloss	ASP	CNJ	POS	PSS	PHI	SEM	MRK	DRV	DET	NPS	NUM	ANM	SYN	DEF	REF
MT03902	sawnԑ	сорока	p	sbj	s	0	n	n	nul	nul	nul	0	s	anm	sbj	1	1
MT03903	sij -a	шум DAT	p	sbj	s	0	n	n	dat	nul	nul	0	s	non	iob	0	0
MT04001	sawnԑ	сорока	i	sbj	s	0	n	n	nul	nul	nul	0	s	anm	sbj	1	1
MT04201	sawnԑ	сорока	p	sbj	s	0	n	n	nul	nul	nul	0	s	anm	sbj	1	1
MT04202	ńoł -əł -ən	клюв 3SG LOC	p	sbj	s	1	3s	bod	loc	nul	nul	0	s	non	iob	1	1
MT04203	mołti wurti pɔxśa -ije	что-то красный большой предмет	p	sbj	s	0	n	n	nul	предмет	nul	0	s	non	obj	0	1
MT04301	mɔś	Мощ	p	sbj	a	0	n	n	nul	nul	nul	0	s	hum	app	1	1
MT04302	mɔś xǫ -j -ən	Мощ мужчина STEM 2/3DU	p	sbj	s	1	2/3d	dis	nul	nul	nul	0	s	hum	app	1	1
MT04303	sawnԑ	сорока	p	sbj	s	0	n	n	nul	nul	nul	0	s	hum	sbj	1	1
MT04304	soxəm	нить	p	obj	s	0	n	n	nul	nul	nul	0	s	non	gen	0	1
MT04305	soxəm pɔxəl	нить клубок	p	obj	s	0	n	n	nul	nul	nul	1	s	non	obj	0	1
MT04306	sawnԑ -leŋke -ł	сорока DIM 3SG	p	sbj	s	1	3s	dis	nul	dim	nul	0	s	anm	sbj	1	1
MT04401	soxəm	нить	p	obj	s	0	n	n	nul	nul	nul	0	s	non	obj	1	1
